node;clustering_coeffs;name_metrics;name_dataset;followers;popularity;genres;chart_hits
7CeWU6iooJWfNWrYfP41Na;1.0;Royal X;Royal X;556.0;0.0;[];
7CkEq9a4CwfkweA1tRgxgh;1.0;Teo Tzimas;Teo Tzimas;121.0;41.0;[];
7Co6WvefHtyoHzV91qDK9x;1.0;Tame;Tame;72.0;33.0;[];
7Cq1LhquQWWa4OyxDXq1e3;1.0;Jana Boušková;Jana Boušková;255.0;10.0;['classical harp'];
7CqB6nNGQPcaEJ940E2x2r;1.0;RAF 3.0;RAF 3.0;143324.0;45.0;['deep german hip hop', 'german hip hop'];
7CyTpH4bv3zB2M6CqYMv3Z;1.0;Dilraj Kaur;Dilraj Kaur;2924.0;30.0;['classic bollywood'];
7Cz1idkusCfaLqXo9efXB2;1.0;DOIT Band;DOIT Band;6.0;6.0;[];
7D1z7K2dL8duoW1UkiW6bZ;1.0;El Franko Dj;El Franko Dj;111.0;33.0;[];
7D7iNPQ8NH4IaRk4fU6oGd;1.0;Marinica Namol;Marinica Namol;15794.0;37.0;['manele'];
7D9emGGS7rSb4GjWpnfprb;1.0;Charisma;Charisma;3171.0;33.0;['frauenrap'];
7DIkSZ5iZaV3DROy7pnnJS;1.0;Kyze;Kyze;8268.0;29.0;['uk drill'];
7DLH3dmYxDR0dlcvXtENhx;1.0;SNDR;SNDR;29.0;0.0;[];
7DR7i9ALfvrOF1d5A7S3KT;1.0;Trapforet;Trapforet;4.0;2.0;[];
7DR9xoJx5h6hvrtNFXiuly;1.0;LGND;LGND;1268.0;38.0;['italian hip hop'];
7DX0VKespZ5aKh9tZ4CTLh;1.0;Equality;Equality;6.0;5.0;[];
7DXOL1Afmaj6DiihSzJLpa;1.0;Mc Wc Original;Mc Wc Original;17.0;12.0;[];
7DXj0NpUCBnv8SnmWYEPoe;1.0;Mc WN Du Corte;Mc WN Du Corte;13.0;0.0;[];
7DetPGbrphPRyoF9u1TKF5;1.0;MC Hyatta;MC Hyatta;65.0;24.0;[];
7DgDz3iVJsV7idqWIYHY8I;1.0;Tumza D'Kota;Tumza D'Kota;2765.0;15.0;['amapiano'];
7DgqF5e8VWHwLvuuWtJcHp;1.0;Garotinhio;Garotinhio;229.0;5.0;[];
7DjTF4oRr1R8UljukxrBmh;1.0;Nuredin;Nuredin;33.0;17.0;[];
7Dr3JC4ow5MkSsBP6xZDhT;1.0;Geni Colegui;Geni Colegui;1665.0;26.0;[];
7DstIz9YAYYupeK7r5tbbs;1.0;Lirow;Lirow;3927.0;47.0;['bachata'];
7DwoTvpZ9ud91WLvUkoxP2;1.0;OskMusic;OskMusic;12.0;32.0;[];
7DzGEePK3aUxlvG3MPD58P;1.0;Bo Hélène;Bo Hélène;20.0;32.0;[];
7E031E2KfOAHxJOiEHgGSa;1.0;Nicotine P;Nicotine P;1.0;5.0;[];
7E0x5KaMlXKgcCUU4v5jgL;1.0;Fidi;Fidi;728.0;37.0;[];
7E7CVSqFdLyh0K4AE9uTMo;1.0;Pimpinela;Pimpinela;1659665.0;60.0;['cancion melodica', 'latin pop', 'ranchera'];
7ECXymmfS4gH66cI7a8dwr;1.0;Sampling XL;Sampling XL;20.0;31.0;['rain'];
7EEDxKDyBf294SJqv58iIf;1.0;DJ VH ORIGINAL;DJ VH ORIGINAL;121.0;37.0;[];
7EHIE2SmLNOpL0b1K9nnTm;1.0;Kaia;Kaia;405.0;18.0;['lithuanian pop'];
7EaDGffyB7StplvxjEws9O;1.0;Joe T. Vanelli;Joe T. Vanelli;488.0;2.0;[];
7Ecbym3UD6q848BAse6Qeb;1.0;Krowdexx;Krowdexx;17255.0;41.0;['hardstyle', 'rawstyle', 'uptempo hardcore'];
7Eli9jWjQ5F1d06clIH46R;1.0;Danny Bond;Danny Bond;48162.0;44.0;['funk carioca', 'pop lgbtq+ brasileira'];
7EqcInpJPb4pRMPyEvUKRR;1.0;Maskinisten;Maskinisten;5116.0;29.0;[];
7ErHHjCMgPF3MeYcZRH1EY;1.0;Umut Doven;Umut Doven;511.0;32.0;[];
7EvbVqe4xvucTVpHVavOKA;1.0;BBop,Rocksteady;BBop,Rocksteady;1.0;0.0;[];
7F0SYkO9wyNY0aJFD2C1bD;1.0;Ravi G;Ravi G;686.0;56.0;[];
7F1uk6drNIa57qXxPwcWTg;1.0;Vladimir 518;Vladimir 518;10.0;17.0;[];
7F7Qnb7kCl3rGjLkR4Ltve;1.0;Marcelo El Mc;Marcelo El Mc;42.0;4.0;[];
7FBvuTkjWrme4TYNEGPWCt;1.0;Sunjoy Bose;Sunjoy Bose;18.0;15.0;[];
7FMGtucexJvUxVz7scydEL;1.0;Joe Williams;Joe Williams;45363.0;39.0;['adult standards', 'contemporary vocal jazz', 'stride', 'vocal jazz'];
7FNfjCuHCnQ5PGdoi3hDE7;1.0;Lolo El Microfono;Lolo El Microfono;20.0;11.0;[];
7FQjH7Fvf4H9HfSX9zUvWX;1.0;India fresh;India fresh;6.0;2.0;[];
7FUBxzg7ZZs5vod8TWttrg;1.0;E Kelly;E Kelly;57.0;10.0;[];
7FY51cHgNXSQqeTBW9TTU4;1.0;Mazen;Mazen;730.0;29.0;[];
7FdutPVDZf90kkSc6A2Tcx;1.0;Juki;Juki;25.0;15.0;[];
7FgeamspxwwycMuhjqPGJd;1.0;zukrai;zukrai;1746.0;31.0;[];['sa (1)']
7FjgkFMkxGiIJ3RkjUBOW4;1.0;Action Pack;Action Pack;52597.0;40.0;['memphis hip hop'];
7FkCWKiYQYymVqXQFx6Rys;1.0;VibeTGK;VibeTGK;5027.0;31.0;['russian underground rap'];
7FmsNhZNhocPxiOwp2s75A;1.0;Cangri;Cangri;3166.0;28.0;[];
7FqSU53yVH1SQAtLZ63DGS;1.0;Rohaan;Rohaan;4392.0;31.0;['uk dnb'];
7Fqe0QpkJOM26wbeHGEKbD;1.0;Saber Rebai;Saber Rebai;325613.0;37.0;['arab pop', 'classic tunisian pop', 'tunisian pop'];
7FrCdnjdjijkh1eXx1P3Uv;1.0;Þormóður;Þormóður;83.0;12.0;[];
7FtuQ5LCrZa0813JkrBQe4;1.0;Bhargavi Pillai;Bhargavi Pillai;870.0;34.0;[];
7FxWEdixCM3QpHCdVpqBZP;1.0;DJ CARAI;DJ CARAI;2179.0;39.0;['rave funk'];
7G1LQBM601ATt4XKKf088h;1.0;Petutschnig Hons;Petutschnig Hons;4106.0;34.0;[];
7G2AGQxjKPwIfraPoQvkDC;1.0;Arelys Henao;Arelys Henao;406925.0;47.0;['musica popular colombiana'];
7G2S1AQmLkdIrLPH9S8VWV;1.0;سعيد فتلة;سعيد فتلة;38.0;3.0;[];
7G3RwF8CDWEXU1fbitN46s;1.0;Tiffany Selenne;Tiffany Selenne;119.0;19.0;[];
7GDyQOWcC6put9QqYregzw;1.0;Housejunkee;Housejunkee;1874.0;47.0;[];
7GF7zduWJcCVgVYki40DiL;1.0;Muzzi;Muzzi;66.0;2.0;[];
7GGgxLSNIydPOKgmijBy5U;1.0;Veldhuis & Kemper;Veldhuis & Kemper;53832.0;44.0;['dutch cabaret', 'dutch pop', 'dutch rock'];
7GHFpOkY1aXpNc9RrVNUWo;1.0;Sana;Sana;90.0;17.0;[];
7GIvsDVOV1bjghuisC9opx;1.0;Jauns Mēness;Jauns Mēness;4485.0;25.0;['latvian folk', 'latvian pop'];['lv (2)']
7GKDb02uOcMnDS5fUixNEc;1.0;New$oulz;New$oulz;5.0;32.0;[];
7GLIUTMe3oXc3oXozSW96G;1.0;Rakby;Rakby;6252.0;30.0;['czech hip hop', 'czsk hip hop', 'slovak hip hop'];
7GMKXp5yXrpzz7DreEJjwS;1.0;Dimeloyatu;Dimeloyatu;3.0;11.0;[];
7GRxTvPFgLKMGGCBVYvNHx;1.0;Mohamed El Helw;Mohamed El Helw;1771.0;6.0;['classic arab pop'];
7GZGpDZcYVX1wrbaOoDWOH;1.0;Veerus;Veerus;7251.0;30.0;['italian techno'];
7GgR71h3yQSxU4bwfX9gRd;1.0;Malle Anja;Malle Anja;741.0;53.0;[];['de (1)']
7Gh6fW49xfXLP8DTWaLVJP;1.0;Kyary Pamyu Pamyu;Kyary Pamyu Pamyu;420592.0;49.0;['j-idol', 'japanese electropop'];['jp (2)']
7GkK22DQVDMZmgmiyqJZK6;1.0;Kamelenouvo;Kamelenouvo;185.0;9.0;[];
7GqfhFXWVtfLdAuGtbQvwg;1.0;MC Reino & FPP Records;MC Reino & FPP Records;1.0;5.0;[];
7Gsu15RkjjdKhMecdRpk9x;1.0;Art Department;Art Department;68675.0;26.0;['canadian electronic', 'canadian house', 'deep disco house'];
7GvM8oaMFCwF027e4yqPbH;1.0;Cruise Control;Cruise Control;41.0;3.0;[];
7GxsVvE196y7ZQKRmhyEY6;1.0;HDX;HDX;1514.0;40.0;[];
7Gz3hMvDPMR1JtwwqAeAew;1.0;Papu Gomez;Papu Gomez;3117.0;25.0;[];
7H6L3HVFT9SDD9TK50x21K;1.0;Daniel Hyde;Daniel Hyde;277.0;25.0;[];
7H9TcusDoz60eSTxB0Avxn;1.0;Blue Virus;Blue Virus;52179.0;38.0;['italian hip hop'];
7HCQzqeSKsu9Kw4UYj20Zi;1.0;Claude Njoya;Claude Njoya;62.0;7.0;[];
7HHLBC9hUb55SDUcBlM8FQ;1.0;Nikhil Paul George;Nikhil Paul George;37310.0;44.0;[];
7HHxWuXHsKdcTbWDqqYbsY;1.0;BRANDON;BRANDON;24036.0;48.0;[];
7HJJMBZSXgANWrosmwA7IE;1.0;Amine Haibabi;Amine Haibabi;57.0;17.0;[];
7HXhMif95H7RfZfJGc2Pz9;1.0;Mahmoud Me3tmed;Mahmoud Me3tmed;741.0;11.0;['mahraganat'];
7HXwpArHhfAMry1bjBKomp;1.0;El Cherry Scoom;El Cherry Scoom;0.0;0.0;[];
7HcJUt828VWKVMX0CndtaT;1.0;Gipla Spin;Gipla Spin;145.0;13.0;[];
7HjHXYRxGom5mjP1lHKHW2;1.0;Lboy Bsc;Lboy Bsc;4031.0;34.0;['czech drill', 'czech hip hop', 'czsk hip hop'];
7HnPsSFnXUJ8XiHt1UuQ23;1.0;Struggle Jennings;Struggle Jennings;343799.0;60.0;['country rap'];
7HoxZrU2q1mJvPLQe8Mzg1;1.0;Xnike;Xnike;25.0;7.0;[];
7I3jlG3wAY45mCjBjx6e2F;1.0;Dzy One Time;Dzy One Time;26.0;2.0;[];
7I72FghxoyKD5eV2VvyBFS;1.0;Bandoo;Bandoo;1149.0;30.0;['dutch drill'];
7I85Ma5xjAo6nlvqOCIiWx;1.0;Fntxy;Fntxy;92365.0;58.0;['trap mexicano'];
7IF5LPdqeGJxoGZ04qXvEm;1.0;Deejay Show;Deejay Show;149.0;21.0;[];
7IKTgar1bJSQm1BMW9D1o5;1.0;Ly Dieu Linh;Ly Dieu Linh;439.0;4.0;[];
7IOSPo9oGCLWtDEZtmxgTi;1.0;MC Bruno MS;MC Bruno MS;177.0;34.0;[];
7ISI7RLhrOnZ9t39iwDlYq;1.0;Yeux Noir;Yeux Noir;6.0;1.0;[];
7IWi4NOiLz0JJ0qJhCYLN0;1.0;Elicê;Elicê;8543.0;34.0;['drill brasileiro'];
7IYwVupkZuGBcG3CPBzsC5;1.0;Afrikan Boy;Afrikan Boy;4397.0;28.0;[];
7IbZRkX4RvKKbt1tJt4kZR;1.0;Vini da PJ;Vini da PJ;119.0;3.0;['deep funk ostentacao'];
7IvdTh5eeAfeCEjVZwT7rA;1.0;Mc Niack;Mc Niack;26669.0;16.0;[];
7IyxUmBgkkV4jh7kHoip34;1.0;Hi I'm Ghost;Hi I'm Ghost;34183.0;40.0;['dubstep', 'gaming dubstep'];
7J0JBd1wui3r1wGm9D2PtW;1.0;Axis DJ;Axis DJ;208.0;17.0;[];
7J0JxtOPMKWufOraoIqjiH;1.0;JSX;JSX;10066.0;50.0;[];['be (1)', 'fr (2)', 'lu (1)', 'ch (1)']
7J8TsAqwQVAIOlloWCuW60;1.0;MusiholiQ;MusiholiQ;9959.0;34.0;['afro soul'];
7J8tWZMxGDumku9QgEy8XR;1.0;MAE.SUN;MAE.SUN;1690.0;8.0;[];
7J900jipjzgeVmiVU3a5cf;1.0;Rashed Al Fares;Rashed Al Fares;56541.0;16.0;['arab pop'];
7JDx2l9hbNg7vlr6eVLbKV;1.0;Tha Joker;Tha Joker;52633.0;33.0;['pop rap', 'southern hip hop', 'trap'];
7JMuVbCMBrUxhVJPtQMjDf;1.0;Claes Sköld;Claes Sköld;8.0;7.0;[];
7JYFGWq1BUHgg5J3aVL6oF;1.0;Damien;Damien;7920.0;22.0;[];
7Jas1zNbsA6HPUn1FUrY3a;1.0;Heino;Heino;268.0;24.0;['dansk comedy'];
7JeuzD37nnPLShEDvlsWF1;1.0;Dinero;Dinero;157.0;4.0;[];
7JgNvbrpdVUNnvj0i0IylD;1.0;Mc Thiago;Mc Thiago;195.0;36.0;[];
7JiWNPWFog0sTz1f63HToI;1.0;Jitka Zelenková;Jitka Zelenková;2710.0;23.0;['classic czech pop'];
7Jk6657OliuGDQ2dXUgVXp;1.0;Temaj;Temaj;182.0;31.0;[];
7JrtGfK3zFkUdwqOMIw0qt;1.0;DJ TOM BEAT V8;DJ TOM BEAT V8;22.0;39.0;[];
7JzW9qwpCJa4fbW2Yl6Ctk;1.0;Karandeep;Karandeep;15.0;13.0;[];
7K2LttekmuGSgw1Hy1wGDe;1.0;Criss J.;Criss J.;270.0;50.0;[];
7K7wNTw9q6MiSoDmzlwUXF;1.0;Just Rich Gates;Just Rich Gates;3842.0;21.0;['south carolina hip hop'];
7K8DnMaNtlqWnlMnZgWztr;1.0;Malinkiesza;Malinkiesza;36.0;0.0;[];
7KMQ7re2yrHrzadGOEUwh0;1.0;Captain MacKay;Captain MacKay;52.0;25.0;[];
7KOqjRob7gVlTEhYZZ8tB2;1.0;EFER;EFER;26.0;33.0;[];
7KPDWsoAKXU9EmphxKbBRX;1.0;Pelusi;Pelusi;4.0;0.0;[];
7KSPbnt1UuRpABzU1C607F;1.0;Gio;Gio;42.0;9.0;[];
7KTls7DjPSokHZG4XF8GJb;1.0;Petter Dass;Petter Dass;13.0;1.0;[];
7KV5PbIYtOc7F3bzH0v8dK;1.0;Lurifaks;Lurifaks;476.0;44.0;[];
7KXQ9722SR9VdAY25qKQfE;1.0;Snorri Helgason;Snorri Helgason;2507.0;19.0;['icelandic folk', 'icelandic indie', 'icelandic pop', 'icelandic singer-songwriter'];
7KZq6Dnxz9nVtLg45UMGEJ;1.0;Paulo de Carvalho;Paulo de Carvalho;14759.0;34.0;['classic portuguese pop', 'fado', 'musica de intervencao'];
7Keoc5lboFPK08qIJ3ojbr;1.0;DJ KaKá;DJ KaKá;1.0;0.0;[];
7Kg0jazTdy38o0f2biIsTL;1.0;Ya Rick;Ya Rick;188.0;1.0;[];
7Kg31wd1ybxvp7RVlHArxJ;1.0;Milind Soman;Milind Soman;31.0;40.0;[];
7KkowcXyKpwAdJiobe7kmI;1.0;Arnoldy Alain;Arnoldy Alain;0.0;2.0;[];
7KqZWDfO2BUR5ijW9CBWPe;1.0;Chalko;Chalko;444.0;14.0;[];
7Kqcr4CkcQHjHiw3aPfFkC;1.0;Offlei Sounds;Offlei Sounds;19723.0;56.0;[];
7KtERSZgIOlhbYDop9Ra0F;1.0;DJ Bongz;DJ Bongz;46095.0;28.0;['afro soul', 'kwaito', 'south african house'];
7Kv26vUiBgTLjHO0yq105Z;1.0;Sidney Housen;Sidney Housen;518.0;33.0;[];
7L0jOBGO246iJcBr8uWfXs;1.0;Lexus;Lexus;525.0;23.0;[];
7L1mh05yui7PJNE1a1Ted8;1.0;Romulo Chavoso;Romulo Chavoso;5894.0;25.0;['brega funk'];
7L2RywqBO5v4upCPRccoaa;1.0;Jessica Pereira;Jessica Pereira;12.0;0.0;[];
7LOebbRuVDLsP2JqHfa2cS;1.0;DND;DND;6.0;14.0;[];
7LSj1RlUMk5Mnj6jV2PTJd;1.0;Kalif;Kalif;441.0;41.0;[];
7LTegPSDmmPu1N8XKjOfVc;1.0;Chrisser;Chrisser;39.0;5.0;[];
7LaiNte25fh24EljHwBUcM;1.0;Tee Jay;Tee Jay;1942.0;20.0;['amapiano'];
7LgthFyYntYxT5osgHiXBt;1.0;Dhionn;Dhionn;6507.0;29.0;['magyar trap'];
7LhEmjLnJtwJArc8kY3Ibj;1.0;Horus;Horus;6139.0;24.0;['russian trap'];
7LlDD5q2kx8YkRItgqDiI0;1.0;Attaullah Khan;Attaullah Khan;16677.0;35.0;['classic pakistani pop', 'ghazal'];
7LyeGgsvbDsj1waCoOe3O3;1.0;Nadeem;Nadeem;292.0;33.0;[];
7LzTBVNarOeaDXFdzOugAI;1.0;Sly Pyper;Sly Pyper;516.0;45.0;[];
7M06z3m4npeuWp4OrKSfHa;1.0;Whelan & Di Scala;Whelan & Di Scala;330.0;6.0;[];
7M4wGNG2NYHUBFHOMKeg2V;1.0;Dj Bel Bertinelli;Dj Bel Bertinelli;259.0;11.0;[];
7MCRUSkET6FlqmEqrQeKY4;1.0;Dirty Jack,Van Snyder;Dirty Jack,Van Snyder;1.0;0.0;[];
7MGBJxM8ew32CYTXDjRNaI;1.0;A'ANGELI;A'ANGELI;355.0;22.0;['deep pop edm'];
7MccjOPPfRIRIQeW0pWwLj;1.0;Tito El Artesano;Tito El Artesano;100.0;1.0;[];
7MdFQ3GjOZcmXN88IKGF96;1.0;Uttara Kelkar;Uttara Kelkar;5479.0;36.0;['marathi traditional'];
7MhwQ1d0Rs8gLdx3fcZA3F;1.0;Efer;Efer;3.0;2.0;[];
7MkrYRalN3Gy5q2RInSPAL;1.0;Salsakommúnan;Salsakommúnan;183.0;14.0;['icelandic jazz'];
7Mo2R8sufPPhFKH7y038as;1.0;Sieviešu vokālais ansamblis;Sieviešu vokālais ansamblis;34.0;7.0;['classic latvian pop'];
7Mqjs8EJuIpyA8lhYMiXB0;1.0;Rabakar;Rabakar;322.0;14.0;[];
7Mu2VtGDLbzEvtGbc8i1Pl;1.0;Badguychapo;Badguychapo;470.0;39.0;[];
7MvISCljrkpYTCLsXUag3k;1.0;Il Novecento;Il Novecento;119.0;14.0;[];
7MxHrlDFCGs7e1xeeSnUHv;1.0;DJ Eule;DJ Eule;2861.0;28.0;[];
7MzbtVtGeyjMVef7b2NPe6;1.0;Hadley (Night Shift);Hadley (Night Shift);194.0;3.0;[];
7N3aGaWbvkQx8QKALG2ck3;1.0;XEXI;XEXI;320.0;19.0;[];
7a3g8JUF8iipgP1BCEsm4I;1.0;Revolver Cannabis;Revolver Cannabis;740087.0;59.0;['corrido', 'corridos alternativos', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno'];
7a65QjRW7GU5fOhiu5NMeV;1.0;MC V2;MC V2;15831.0;21.0;['brega funk'];
7a9KRWdaSZktpGGnWndzbC;1.0;Black Hippy;Black Hippy;293270.0;46.0;['soul flow', 'underground hip hop'];
7aDbgpDJYCyrBZYMCoV5ll;1.0;DJ LEHMAN;DJ LEHMAN;64.0;19.0;[];
7aEg1pGb8u5II8y8xtncFD;1.0;Ostbass;Ostbass;98.0;27.0;[];
7aRHG7j7lE20lWhas3Yzmz;1.0;Rob Styles;Rob Styles;152.0;6.0;[];
7aRdiHYlPfMYaodSo1d7CL;1.0;Jaylex;Jaylex;88.0;4.0;['sky room'];
7aVfwTspzv3YzbtV2MRa3y;1.0;PowerPuff Luv;PowerPuff Luv;62.0;8.0;[];
7aXNZM0Ntk4vNMtGJ1Z0m3;1.0;Bill & Will;Bill & Will;355.0;10.0;[];
7aXWrnm0b8kKzTTgzublaZ;1.0;Leigh Harline;Leigh Harline;2857.0;36.0;['movie tunes'];
7aa9NIJCeJoYtpUL56UH6Q;1.0;Sofia Quinn;Sofia Quinn;3928.0;51.0;[];
7aixpoJ1l5VaR1uOwmWvgz;1.0;Valentin el Artista;Valentin el Artista;50.0;28.0;[];
7aoCuY6OJl2puP2hX6Fal0;1.0;Keon Bryce;Keon Bryce;210.0;37.0;[];
7apN8bBgl19E0Ona9pvPq0;1.0;Cody Carnes;Cody Carnes;123746.0;62.0;['ccm', 'world worship', 'worship'];
7apx7j7OKycdDRsEiFrZYV;1.0;Tuggzy;Tuggzy;14.0;7.0;[];
7atZkbqeTQcwFKHyBJHAat;1.0;Mateo;Mateo;21.0;7.0;[];
7axKJQe4DFW00ooZsahBAn;1.0;DJ WF;DJ WF;127.0;13.0;[];
7azsQVtLmCegdKPs8a3bpi;1.0;Shehnaz Akhtar;Shehnaz Akhtar;224.0;21.0;[];
7b4WvxNQtqlXbprLRUyxt6;1.0;Deleterio;Deleterio;8941.0;26.0;[];
7b4qgFeygnbXxcH3cvKl1D;1.0;RAPK;RAPK;29744.0;48.0;['german alternative rap', 'german drill', 'german hip hop', 'german trap', 'german underground rap'];
7b8PojpbxKUTOlhT6yy2k3;1.0;Chris Avantgarde & Eric Chase;Chris Avantgarde & Eric Chase;13.0;0.0;[];
7b9XGexQOkm65JcZCZAIaw;1.0;حسام الدين;حسام الدين;100.0;24.0;[];
7bDrlUi0pXcpbs1ujtaXGy;1.0;David L;David L;352.0;9.0;['pop reggaeton'];
7bExu3BeiNz45Ca9yrxSTb;1.0;Elengi Ya Trafic;Elengi Ya Trafic;1249.0;22.0;['rap belge'];
7bNWZckDcjia0BZU1DdZjd;1.0;MC Marofa;MC Marofa;17.0;10.0;[];
7bQumbufdNqIPk854yMj9u;1.0;Chill Will;Chill Will;1.0;4.0;[];
7bSO8mze1FilCh2kZimKLD;1.0;HLE;HLE;30202.0;29.0;['afro soul', 'south african gospel'];
7bVL3LNPkn7Lqbt0JSVQSu;1.0;Mark Wonder;Mark Wonder;4906.0;28.0;['modern reggae'];
7bVTagoBCXfxfQzGbcfy1g;1.0;Dj Ironik PR;Dj Ironik PR;22.0;11.0;[];
7bVoqD9BEuVY8KqsUGBbKU;1.0;HIDEYOSHI;HIDEYOSHI;18.0;19.0;[];
7bWXoXVgDSWw6lWZD4fCb6;1.0;Ebhoni;Ebhoni;4518.0;32.0;['canadian contemporary r&b'];
7bYPiADmyRQAZWB0xvgkIE;1.0;EldesenteRd;EldesenteRd;8.0;7.0;[];
7bZowks3ghYkw5ywye26j9;1.0;Goedi;Goedi;167.0;34.0;[];
7ba6MlxDO13Sm4B0uhMYB3;1.0;Mamixo;Mamixo;115.0;26.0;[];
7bh3nfgf2Y3SWeOW3u9jQM;1.0;Varinder Pal Singh;Varinder Pal Singh;0.0;1.0;[];
7bodPHNFw5XQ3UVfqP7cUP;1.0;DJ Stoks;DJ Stoks;3444.0;15.0;['amapiano'];
7br2tDTtpZMqq8oSVrftlR;1.0;Kamikazi;Kamikazi;7431.0;16.0;[];
7bzLxD5IZSXMmuuqnZ7MfY;1.0;Pavel Kühn;Pavel Kühn;28.0;14.0;[];
7c415CApkKUqMza8wadIvx;1.0;Timy Song;Timy Song;46.0;23.0;[];
7c8RA6pMZEpd3LKrgO6HUj;1.0;Dímelo Milo;Dímelo Milo;54.0;33.0;[];
7cC09ksdrpz34XOkTCVR9H;1.0;BF;BF;71.0;26.0;[];
7cEyEI7Z46Flv1NXwKdfGv;1.0;Dr. Ramay;Dr. Ramay;746.0;25.0;['slovak hip hop'];
7cIdAeGd445NFOMJ3fr64K;1.0;Emma Kirkby;Emma Kirkby;13390.0;38.0;['classical performance', 'classical soprano', 'opera'];
7cIkH73KpcKwQFbTfmiS8n;1.0;Sunny Bawra;Sunny Bawra;22.0;20.0;[];
7cIq7cYQPXm0WVX2pTiEaV;1.0;Nicola Zucchi;Nicola Zucchi;985.0;20.0;[];
7cLoxFihGCVL3s1K3xHK4I;1.0;Marcos Brunet;Marcos Brunet;522939.0;55.0;['latin worship'];
7cM6Zs6lFAEKNyAIYhVOdP;1.0;Craig Bauer;Craig Bauer;1.0;0.0;[];
7cQoxhVqG4jaK3gjYscXnS;1.0;Mc Jessé 77;Mc Jessé 77;5.0;2.0;[];
7cWcTJaYFgaOa3rsJlDdDF;1.0;Maat;Maat;4072.0;29.0;['czech hip hop', 'czsk hip hop'];
7cZiZG7CINHlK5dyUzmY57;1.0;DJ Da Phonk;DJ Da Phonk;150.0;24.0;[];
7cd6nPG0Z3MyfIMMLDl0YA;1.0;Pyllo Cortes;Pyllo Cortes;20067.0;35.0;['flamenco urbano'];
7cfEm21AhKEHS7OikRj1zF;1.0;Dj Master Frank;Dj Master Frank;64.0;2.0;[];
7cm5iwu932G8LwzcTM0afg;1.0;Lexotan;Lexotan;587.0;22.0;[];
7cnNj77AFfSryAQ3KcqgnW;1.0;Sara Fulgoni;Sara Fulgoni;25.0;15.0;[];
7co3Ps6hO9fMGiH4iAh55b;1.0;Broski;Broski;2.0;2.0;[];
7crojOtLeuLDjvSyqaOSeZ;1.0;Dj Mega;Dj Mega;307.0;6.0;[];
7d5lxbloMSYghlI9olTIGG;1.0;BUHAJ KLAN;BUHAJ KLAN;1599.0;44.0;['polish hip hop'];['pl (1)']
7d7HOtUUHD4P5aZaeYTQf4;1.0;Brieuc;Brieuc;939.0;33.0;['belgian edm'];
7dAqTVhpTTakq1rrJrzagN;1.0;Skliros;Skliros;139.0;20.0;['greek drill'];
7dGWpqSL5xaZjWbo3UWXyU;1.0;Klang Ruler;Klang Ruler;6116.0;43.0;['japanese pop rap'];['jp (1)']
7dI0XLrf2FPHLgNtNACuhB;1.0;Leo Greenslade;Leo Greenslade;4.0;1.0;[];
7dOSKIkrgMD0JH6RdGbvk4;1.0;Foreigner.Flp;Foreigner.Flp;104.0;19.0;[];
7dYb5EKtRnRaWM0GQ12cKC;1.0;June Freedom;June Freedom;5153.0;49.0;['kizomba'];
7danUgCj0tFZ50lO4tsz1n;1.0;DJ DUH 011;DJ DUH 011;48.0;22.0;[];
7deTjGUePbKQhQPG7oBCdF;1.0;DJ RENAN DA CITY;DJ RENAN DA CITY;8.0;3.0;[];
7dhbDPq0PhEbcf3PB1f4R8;1.0;Grand Soleil;Grand Soleil;11297.0;40.0;['french indietronica', 'new french touch'];
7dkujWxvEqOlFAo979V68D;1.0;Danish String Quartet;Danish String Quartet;14899.0;33.0;['string quartet'];
7dlXCPxGlyp55rTDEk3ynP;1.0;Aleksandra Suklar;Aleksandra Suklar;180.0;24.0;[];
7dqEGkhOitCwiixl5mIzfc;1.0;Carly;Carly;1839.0;36.0;[];['do (1)']
7duVdwqvFYQBUyJUUHHg1p;1.0;The Kid Maker;The Kid Maker;14.0;29.0;[];
7duoO1s42va1lka5TikCfu;1.0;Zornoza;Zornoza;10672.0;53.0;['trap mexicano'];
7dwoVl6t8yCtUjZBaMCGiA;1.0;Sürveyan;Sürveyan;5.0;17.0;[];
7e14Bh8oZXNRmZxjhhTARb;1.0;Koffi Olomide;Koffi Olomide;188405.0;50.0;['african gospel', 'afropop', 'azontobeats', 'ndombolo', 'rumba congolaise', 'soukous', 'zilizopendwa'];
7e1aNehmQevT0RVtN8Pzly;1.0;GIVVEN;GIVVEN;5883.0;46.0;[];
7e3WPrCLa3zHg6Er0lq7mp;1.0;Christian Alicea;Christian Alicea;1795.0;35.0;[];
7e91LHOm22NlOu4O9n0RvH;1.0;Spumante;Spumante;459.0;6.0;['south african deep house'];
7eCvJy2JvEw2s087UHlJdx;1.0;emma løv;emma løv;3896.0;46.0;['alt z'];
7eGrSvLM6BsHd9TRKnOyXM;1.0;Icey Blouie;Icey Blouie;708.0;8.0;['korean trap', 'korean underground rap'];
7eNl1EfopmGq7pFLCr1A6X;1.0;LORI;LORI;615.0;9.0;[];
7eVlFsuhJKg3RjRr0NBkaN;1.0;F3 Dipapa;F3 Dipapa;805.0;26.0;[];
7eXPHhhjeQIDzwtpDBdPKz;1.0;Sr LG;Sr LG;37.0;13.0;[];
